,Entity,Code,Date,Total confirmed cases (cases),Days since the 100th total confirmed case (days),date,entity,type,Cumulative total tests
6325,Qatar,QAT,"Mar 13, 2020",,1.0,2020-03-13,,,
6326,Qatar,QAT,"Mar 14, 2020",320.0,2.0,2020-03-14,,,
6327,Qatar,QAT,"Mar 15, 2020",337.0,3.0,2020-03-15,,,
6328,Qatar,QAT,"Mar 16, 2020",401.0,4.0,2020-03-16,,,
6329,Qatar,QAT,"Mar 17, 2020",439.0,5.0,2020-03-17,,,
6330,Qatar,QAT,"Mar 18, 2020",442.0,6.0,2020-03-18,,,
6331,Qatar,QAT,"Mar 19, 2020",452.0,7.0,2020-03-19,,,
6332,Qatar,QAT,"Mar 20, 2020",460.0,8.0,2020-03-20,,,
6333,Qatar,QAT,"Mar 21, 2020",470.0,9.0,2020-03-21,,,
6334,Qatar,QAT,"Mar 22, 2020",481.0,10.0,2020-03-22,,,
6335,Qatar,QAT,"Mar 23, 2020",494.0,11.0,2020-03-23,,,
6336,Qatar,QAT,"Mar 24, 2020",501.0,12.0,2020-03-24,,,
6337,Qatar,QAT,"Mar 25, 2020",526.0,13.0,2020-03-25,,,
6338,Qatar,QAT,"Mar 26, 2020",537.0,14.0,2020-03-26,,,
6339,Qatar,QAT,"Mar 27, 2020",549.0,15.0,2020-03-27,,,
6340,Qatar,QAT,"Mar 28, 2020",562.0,16.0,2020-03-28,,,
6341,Qatar,QAT,"Mar 29, 2020",590.0,17.0,2020-03-29,,,
6342,Qatar,QAT,"Mar 30, 2020",634.0,18.0,2020-03-30,,,
6343,Qatar,QAT,"Mar 31, 2020",693.0,19.0,2020-03-31,,,
6344,Qatar,QAT,"Apr 1, 2020",781.0,20.0,2020-04-01,,,
6345,Qatar,QAT,"Apr 2, 2020",835.0,21.0,2020-04-02,,,
6346,Romania,ROU,"Dec 31, 2019",0.0,,2019-12-31,,,
6347,Romania,ROU,"Jan 1, 2020",0.0,,2020-01-01,,,
6348,Romania,ROU,"Jan 2, 2020",0.0,,2020-01-02,,,
6349,Romania,ROU,"Jan 3, 2020",0.0,,2020-01-03,,,
6350,Romania,ROU,"Jan 4, 2020",0.0,,2020-01-04,,,
6351,Romania,ROU,"Jan 5, 2020",0.0,,2020-01-05,,,
6352,Romania,ROU,"Jan 6, 2020",0.0,,2020-01-06,,,
6353,Romania,ROU,"Jan 7, 2020",0.0,,2020-01-07,,,
6354,Romania,ROU,"Jan 8, 2020",0.0,,2020-01-08,,,
6355,Romania,ROU,"Jan 9, 2020",0.0,,2020-01-09,,,
6356,Romania,ROU,"Jan 10, 2020",0.0,,2020-01-10,,,
6357,Romania,ROU,"Jan 11, 2020",0.0,,2020-01-11,,,
6358,Romania,ROU,"Jan 12, 2020",0.0,,2020-01-12,,,
6359,Romania,ROU,"Jan 13, 2020",0.0,,2020-01-13,,,
6360,Romania,ROU,"Jan 14, 2020",0.0,,2020-01-14,,,
6361,Romania,ROU,"Jan 15, 2020",0.0,,2020-01-15,,,
6362,Romania,ROU,"Jan 16, 2020",0.0,,2020-01-16,,,
6363,Romania,ROU,"Jan 17, 2020",0.0,,2020-01-17,,,
6364,Romania,ROU,"Jan 18, 2020",0.0,,2020-01-18,,,
6365,Romania,ROU,"Jan 19, 2020",0.0,,2020-01-19,,,
6366,Romania,ROU,"Jan 20, 2020",0.0,,2020-01-20,,,
6367,Romania,ROU,"Jan 21, 2020",0.0,,2020-01-21,,,
6368,Romania,ROU,"Jan 22, 2020",0.0,,2020-01-22,,,
6369,Romania,ROU,"Jan 23, 2020",0.0,,2020-01-23,,,
6370,Romania,ROU,"Jan 24, 2020",0.0,,2020-01-24,,,
6371,Romania,ROU,"Jan 25, 2020",0.0,,2020-01-25,,,
6372,Romania,ROU,"Jan 26, 2020",0.0,,2020-01-26,,,
6373,Romania,ROU,"Jan 27, 2020",0.0,,2020-01-27,,,
6374,Romania,ROU,"Jan 28, 2020",0.0,,2020-01-28,,,
6375,Romania,ROU,"Jan 29, 2020",0.0,,2020-01-29,,,
6376,Romania,ROU,"Jan 30, 2020",0.0,,2020-01-30,,,
6377,Romania,ROU,"Jan 31, 2020",0.0,,2020-01-31,,,
6378,Romania,ROU,"Feb 1, 2020",0.0,,2020-02-01,,,
6379,Romania,ROU,"Feb 2, 2020",0.0,,2020-02-02,,,
6380,Romania,ROU,"Feb 3, 2020",0.0,,2020-02-03,,,
6381,Romania,ROU,"Feb 4, 2020",0.0,,2020-02-04,,,
6382,Romania,ROU,"Feb 5, 2020",0.0,,2020-02-05,,,
6383,Romania,ROU,"Feb 6, 2020",0.0,,2020-02-06,,,
6384,Romania,ROU,"Feb 7, 2020",0.0,,2020-02-07,,,
6385,Romania,ROU,"Feb 8, 2020",0.0,,2020-02-08,,,
6386,Romania,ROU,"Feb 9, 2020",0.0,,2020-02-09,,,
6387,Romania,ROU,"Feb 10, 2020",0.0,,2020-02-10,,,
6388,Romania,ROU,"Feb 11, 2020",0.0,,2020-02-11,,,
6389,Romania,ROU,"Feb 12, 2020",0.0,,2020-02-12,,,
6390,Romania,ROU,"Feb 13, 2020",0.0,,2020-02-13,,,
6391,Romania,ROU,"Feb 14, 2020",0.0,,2020-02-14,,,
6392,Romania,ROU,"Feb 15, 2020",0.0,,2020-02-15,,,
6393,Romania,ROU,"Feb 16, 2020",0.0,,2020-02-16,,,
6394,Romania,ROU,"Feb 17, 2020",0.0,,2020-02-17,,,
6395,Romania,ROU,"Feb 18, 2020",0.0,,2020-02-18,,,
6396,Romania,ROU,"Feb 19, 2020",0.0,,2020-02-19,,,
6397,Romania,ROU,"Feb 20, 2020",0.0,,2020-02-20,,,
6398,Romania,ROU,"Feb 21, 2020",0.0,,2020-02-21,,,
6399,Romania,ROU,"Feb 22, 2020",0.0,,2020-02-22,,,
6400,Romania,ROU,"Feb 23, 2020",0.0,,2020-02-23,,,
6401,Romania,ROU,"Feb 24, 2020",0.0,,2020-02-24,,,
6402,Romania,ROU,"Feb 25, 2020",0.0,,2020-02-25,,,
6403,Romania,ROU,"Feb 26, 2020",0.0,,2020-02-26,,,
6404,Romania,ROU,"Feb 27, 2020",1.0,,2020-02-27,,,
6405,Romania,ROU,"Feb 28, 2020",1.0,,2020-02-28,,,
6406,Romania,ROU,"Feb 29, 2020",3.0,,2020-02-29,,,
6407,Romania,ROU,"Mar 1, 2020",3.0,,2020-03-01,,,
6408,Romania,ROU,"Mar 2, 2020",3.0,,2020-03-02,,,
6409,Romania,ROU,"Mar 4, 2020",4.0,,2020-03-04,,,
6410,Romania,ROU,"Mar 6, 2020",6.0,,2020-03-06,,,
6411,Romania,ROU,"Mar 7, 2020",7.0,,2020-03-07,,,
6412,Romania,ROU,"Mar 8, 2020",13.0,,2020-03-08,,,
6413,Romania,ROU,"Mar 9, 2020",15.0,,2020-03-09,,,
6414,Romania,ROU,"Mar 10, 2020",17.0,,2020-03-10,,,
6415,Romania,ROU,"Mar 11, 2020",25.0,,2020-03-11,,,
6416,Romania,ROU,"Mar 12, 2020",45.0,,2020-03-12,,,
6417,Romania,ROU,"Mar 13, 2020",64.0,,2020-03-13,,,
6418,Romania,ROU,"Mar 14, 2020",89.0,,2020-03-14,,,
6419,Romania,ROU,"Mar 15, 2020",113.0,0.0,2020-03-15,,,
6420,Romania,ROU,"Mar 16, 2020",139.0,1.0,2020-03-16,,,
6421,Romania,ROU,"Mar 17, 2020",184.0,2.0,2020-03-17,,,
6422,Romania,ROU,"Mar 18, 2020",217.0,3.0,2020-03-18,,,
6423,Romania,ROU,"Mar 19, 2020",260.0,4.0,2020-03-19,,,
6424,Romania,ROU,"Mar 20, 2020",277.0,5.0,2020-03-20,,,
6425,Romania,ROU,"Mar 21, 2020",308.0,6.0,2020-03-21,,,
6426,Romania,ROU,"Mar 22, 2020",367.0,7.0,2020-03-22,,,
6427,Romania,ROU,"Mar 23, 2020",433.0,8.0,2020-03-23,,,
6428,Romania,ROU,"Mar 24, 2020",576.0,9.0,2020-03-24,,,
6429,Romania,ROU,"Mar 25, 2020",762.0,10.0,2020-03-25,,,
6430,Romania,ROU,"Mar 26, 2020",906.0,11.0,2020-03-26,,,
6431,Romania,ROU,"Mar 27, 2020",1029.0,12.0,2020-03-27,,,
6432,Romania,ROU,"Mar 28, 2020",1292.0,13.0,2020-03-28,,,
6433,Romania,ROU,"Mar 29, 2020",1452.0,14.0,2020-03-29,,,
6434,Romania,ROU,"Mar 30, 2020",1760.0,15.0,2020-03-30,,,
6435,Romania,ROU,"Mar 31, 2020",1952.0,16.0,2020-03-31,,,
6436,Romania,ROU,"Apr 1, 2020",2245.0,17.0,2020-04-01,,,
6437,Romania,ROU,"Apr 2, 2020",2460.0,18.0,2020-04-02,,,
6438,Russia,RUS,"Dec 31, 2019",0.0,,2019-12-31,,,
6439,Russia,RUS,"Jan 1, 2020",0.0,,2020-01-01,,,
6440,Russia,RUS,"Jan 2, 2020",0.0,,2020-01-02,,,
6441,Russia,RUS,"Jan 3, 2020",0.0,,2020-01-03,,,
6442,Russia,RUS,"Jan 4, 2020",0.0,,2020-01-04,,,
6443,Russia,RUS,"Jan 5, 2020",0.0,,2020-01-05,,,
6444,Russia,RUS,"Jan 6, 2020",0.0,,2020-01-06,,,
6445,Russia,RUS,"Jan 7, 2020",0.0,,2020-01-07,,,
6446,Russia,RUS,"Jan 8, 2020",0.0,,2020-01-08,,,
6447,Russia,RUS,"Jan 9, 2020",0.0,,2020-01-09,,,
6448,Russia,RUS,"Jan 10, 2020",0.0,,2020-01-10,,,
6449,Russia,RUS,"Jan 11, 2020",0.0,,2020-01-11,,,
6450,Russia,RUS,"Jan 12, 2020",0.0,,2020-01-12,,,
6451,Russia,RUS,"Jan 13, 2020",0.0,,2020-01-13,,,
6452,Russia,RUS,"Jan 14, 2020",0.0,,2020-01-14,,,
6453,Russia,RUS,"Jan 15, 2020",0.0,,2020-01-15,,,
6454,Russia,RUS,"Jan 16, 2020",0.0,,2020-01-16,,,
6455,Russia,RUS,"Jan 17, 2020",0.0,,2020-01-17,,,
6456,Russia,RUS,"Jan 18, 2020",0.0,,2020-01-18,,,
6457,Russia,RUS,"Jan 19, 2020",0.0,,2020-01-19,,,
6458,Russia,RUS,"Jan 20, 2020",0.0,,2020-01-20,,,
6459,Russia,RUS,"Jan 21, 2020",0.0,,2020-01-21,,,
6460,Russia,RUS,"Jan 22, 2020",0.0,,2020-01-22,,,
6461,Russia,RUS,"Jan 23, 2020",0.0,,2020-01-23,,,
6462,Russia,RUS,"Jan 24, 2020",0.0,,2020-01-24,,,
6463,Russia,RUS,"Jan 25, 2020",0.0,,2020-01-25,,,
6464,Russia,RUS,"Jan 26, 2020",0.0,,2020-01-26,,,
6465,Russia,RUS,"Jan 27, 2020",0.0,,2020-01-27,,,
6466,Russia,RUS,"Jan 28, 2020",0.0,,2020-01-28,,,
6467,Russia,RUS,"Jan 29, 2020",0.0,,2020-01-29,,,
6468,Russia,RUS,"Jan 30, 2020",0.0,,2020-01-30,,,
6469,Russia,RUS,"Jan 31, 2020",0.0,,2020-01-31,,,
6470,Russia,RUS,"Feb 1, 2020",2.0,,2020-02-01,,,
6471,Russia,RUS,"Feb 2, 2020",2.0,,2020-02-02,,,
6472,Russia,RUS,"Feb 3, 2020",2.0,,2020-02-03,,,
6473,Russia,RUS,"Feb 4, 2020",2.0,,2020-02-04,,,
6474,Russia,RUS,"Feb 5, 2020",2.0,,2020-02-05,,,
6475,Russia,RUS,"Feb 6, 2020",2.0,,2020-02-06,,,
6476,Russia,RUS,"Feb 7, 2020",2.0,,2020-02-07,,,
6477,Russia,RUS,"Feb 8, 2020",2.0,,2020-02-08,,,
6478,Russia,RUS,"Feb 9, 2020",2.0,,2020-02-09,,,
6479,Russia,RUS,"Feb 10, 2020",2.0,,2020-02-10,,,
6480,Russia,RUS,"Feb 11, 2020",2.0,,2020-02-11,,,
6481,Russia,RUS,"Feb 12, 2020",2.0,,2020-02-12,,,
6482,Russia,RUS,"Feb 13, 2020",2.0,,2020-02-13,,,
6483,Russia,RUS,"Feb 14, 2020",2.0,,2020-02-14,,,
6484,Russia,RUS,"Feb 15, 2020",2.0,,2020-02-15,,,
6485,Russia,RUS,"Feb 16, 2020",2.0,,2020-02-16,,,
6486,Russia,RUS,"Feb 17, 2020",2.0,,2020-02-17,,,
6487,Russia,RUS,"Feb 18, 2020",2.0,,2020-02-18,,,
6488,Russia,RUS,"Feb 19, 2020",2.0,,2020-02-19,,,
6489,Russia,RUS,"Feb 20, 2020",2.0,,2020-02-20,,,
6490,Russia,RUS,"Feb 21, 2020",2.0,,2020-02-21,,,
6491,Russia,RUS,"Feb 22, 2020",2.0,,2020-02-22,,,
6492,Russia,RUS,"Feb 23, 2020",2.0,,2020-02-23,,,
6493,Russia,RUS,"Feb 24, 2020",2.0,,2020-02-24,,,
6494,Russia,RUS,"Feb 25, 2020",2.0,,2020-02-25,,,
6495,Russia,RUS,"Feb 26, 2020",2.0,,2020-02-26,,,
6496,Russia,RUS,"Feb 27, 2020",2.0,,2020-02-27,,,
6497,Russia,RUS,"Feb 28, 2020",2.0,,2020-02-28,,,
6498,Russia,RUS,"Feb 29, 2020",2.0,,2020-02-29,,,
6499,Russia,RUS,"Mar 1, 2020",2.0,,2020-03-01,,,
6500,Russia,RUS,"Mar 2, 2020",2.0,,2020-03-02,,,
6501,Russia,RUS,"Mar 3, 2020",3.0,,2020-03-03,,,
6502,Russia,RUS,"Mar 4, 2020",4.0,,2020-03-04,,,
6503,Russia,RUS,"Mar 7, 2020",10.0,,2020-03-07,,,
6504,Russia,RUS,"Mar 10, 2020",10.0,,2020-03-10,,,
6505,Russia,RUS,"Mar 12, 2020",25.0,,2020-03-12,,,
6506,Russia,RUS,"Mar 13, 2020",30.0,,2020-03-13,,,
6507,Russia,RUS,"Mar 14, 2020",45.0,,2020-03-14,,,
6508,Russia,RUS,"Mar 15, 2020",59.0,,2020-03-15,,,
6509,Russia,RUS,"Mar 16, 2020",63.0,,2020-03-16,,,
6510,Russia,RUS,"Mar 17, 2020",93.0,,2020-03-17,,,
6511,Russia,RUS,"Mar 18, 2020",114.0,0.0,2020-03-18,,,
6512,Russia,RUS,"Mar 19, 2020",147.0,1.0,2020-03-19,,,
6513,Russia,RUS,"Mar 20, 2020",199.0,2.0,2020-03-20,,,
6514,Russia,RUS,"Mar 21, 2020",253.0,3.0,2020-03-21,,,
6515,Russia,RUS,"Mar 22, 2020",306.0,4.0,2020-03-22,,,
6516,Russia,RUS,"Mar 23, 2020",438.0,5.0,2020-03-23,,,
6517,Russia,RUS,"Mar 24, 2020",438.0,6.0,2020-03-24,,,
6518,Russia,RUS,"Mar 25, 2020",495.0,7.0,2020-03-25,,,
6519,Russia,RUS,"Mar 26, 2020",658.0,8.0,2020-03-26,,,
6520,Russia,RUS,"Mar 27, 2020",840.0,9.0,2020-03-27,,,
6521,Russia,RUS,"Mar 28, 2020",1036.0,10.0,2020-03-28,,,
6522,Russia,RUS,"Mar 29, 2020",1264.0,11.0,2020-03-29,,,
6523,Russia,RUS,"Mar 30, 2020",1534.0,12.0,2020-03-30,,,
6524,Russia,RUS,"Mar 31, 2020",1836.0,13.0,2020-03-31,,,
6525,Russia,RUS,"Apr 1, 2020",2337.0,14.0,2020-04-01,,,
6526,Russia,RUS,"Apr 2, 2020",2777.0,15.0,2020-04-02,,,
6527,Rwanda,RWA,"Mar 15, 2020",1.0,,2020-03-15,,,
6528,Rwanda,RWA,"Mar 16, 2020",5.0,,2020-03-16,,,
6529,Rwanda,RWA,"Mar 17, 2020",5.0,,2020-03-17,,,
6530,Rwanda,RWA,"Mar 18, 2020",7.0,,2020-03-18,,,
6531,Rwanda,RWA,"Mar 19, 2020",11.0,,2020-03-19,,,
6532,Rwanda,RWA,"Mar 20, 2020",11.0,,2020-03-20,,,
6533,Rwanda,RWA,"Mar 21, 2020",17.0,,2020-03-21,,,
6534,Rwanda,RWA,"Mar 22, 2020",17.0,,2020-03-22,,,
6535,Rwanda,RWA,"Mar 23, 2020",19.0,,2020-03-23,,,
6536,Rwanda,RWA,"Mar 24, 2020",36.0,,2020-03-24,,,
6537,Rwanda,RWA,"Mar 25, 2020",40.0,,2020-03-25,,,
6538,Rwanda,RWA,"Mar 26, 2020",41.0,,2020-03-26,,,
6539,Rwanda,RWA,"Mar 27, 2020",50.0,,2020-03-27,,,
6540,Rwanda,RWA,"Mar 28, 2020",54.0,,2020-03-28,,,
6541,Rwanda,RWA,"Mar 29, 2020",60.0,,2020-03-29,,,
6542,Rwanda,RWA,"Mar 30, 2020",70.0,,2020-03-30,,,
6543,Rwanda,RWA,"Mar 31, 2020",70.0,,2020-03-31,,,
6544,Rwanda,RWA,"Apr 1, 2020",75.0,,2020-04-01,,,
6545,Rwanda,RWA,"Apr 2, 2020",82.0,,2020-04-02,,,
6546,Saint Barthlemy,,"Apr 2, 2020",6.0,,2020-04-02,,,
6547,Saint Kitts and Nevis,KNA,"Mar 26, 2020",2.0,,2020-03-26,,,
6548,Saint Kitts and Nevis,KNA,"Mar 27, 2020",2.0,,2020-03-27,,,
6549,Saint Kitts and Nevis,KNA,"Mar 28, 2020",2.0,,2020-03-28,,,
6550,Saint Kitts and Nevis,KNA,"Mar 29, 2020",2.0,,2020-03-29,,,
6551,Saint Kitts and Nevis,KNA,"Mar 30, 2020",7.0,,2020-03-30,,,
6552,Saint Kitts and Nevis,KNA,"Mar 31, 2020",7.0,,2020-03-31,,,
6553,Saint Kitts and Nevis,KNA,"Apr 1, 2020",8.0,,2020-04-01,,,
6554,Saint Kitts and Nevis,KNA,"Apr 2, 2020",8.0,,2020-04-02,,,
6555,Saint Lucia,LCA,"Mar 15, 2020",2.0,,2020-03-15,,,
6556,Saint Lucia,LCA,"Mar 16, 2020",2.0,,2020-03-16,,,
6557,Saint Lucia,LCA,"Mar 17, 2020",2.0,,2020-03-17,,,
6558,Saint Lucia,LCA,"Mar 18, 2020",2.0,,2020-03-18,,,
6559,Saint Lucia,LCA,"Mar 19, 2020",2.0,,2020-03-19,,,
6560,Saint Lucia,LCA,"Mar 20, 2020",2.0,,2020-03-20,,,
6561,Saint Lucia,LCA,"Mar 21, 2020",2.0,,2020-03-21,,,
6562,Saint Lucia,LCA,"Mar 22, 2020",2.0,,2020-03-22,,,
6563,Saint Lucia,LCA,"Mar 23, 2020",2.0,,2020-03-23,,,
6564,Saint Lucia,LCA,"Mar 24, 2020",2.0,,2020-03-24,,,
6565,Saint Lucia,LCA,"Mar 25, 2020",2.0,,2020-03-25,,,
6566,Saint Lucia,LCA,"Mar 26, 2020",3.0,,2020-03-26,,,
6567,Saint Lucia,LCA,"Mar 27, 2020",3.0,,2020-03-27,,,
6568,Saint Lucia,LCA,"Mar 28, 2020",3.0,,2020-03-28,,,
6569,Saint Lucia,LCA,"Mar 29, 2020",4.0,,2020-03-29,,,
6570,Saint Lucia,LCA,"Mar 30, 2020",9.0,,2020-03-30,,,
6571,Saint Lucia,LCA,"Mar 31, 2020",9.0,,2020-03-31,,,
6572,Saint Lucia,LCA,"Apr 1, 2020",13.0,,2020-04-01,,,
6573,Saint Lucia,LCA,"Apr 2, 2020",13.0,,2020-04-02,,,
6574,Saint Vincent and the Grenadines,VCT,"Mar 13, 2020",1.0,,2020-03-13,,,
6575,Saint Vincent and the Grenadines,VCT,"Mar 25, 2020",1.0,,2020-03-25,,,
6576,Saint Vincent and the Grenadines,VCT,"Mar 26, 2020",1.0,,2020-03-26,,,
6577,Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",1.0,,2020-03-27,,,
6578,Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",1.0,,2020-03-28,,,
6579,Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",1.0,,2020-03-29,,,
6580,Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",1.0,,2020-03-30,,,
6581,Saint Vincent and the Grenadines,VCT,"Mar 31, 2020",1.0,,2020-03-31,,,
6582,Saint Vincent and the Grenadines,VCT,"Apr 1, 2020",1.0,,2020-04-01,,,
6583,Saint Vincent and the Grenadines,VCT,"Apr 2, 2020",2.0,,2020-04-02,,,
6584,San Marino,SMR,"Dec 31, 2019",0.0,,2019-12-31,,,
6585,San Marino,SMR,"Jan 1, 2020",0.0,,2020-01-01,,,
6586,San Marino,SMR,"Jan 2, 2020",0.0,,2020-01-02,,,
6587,San Marino,SMR,"Jan 3, 2020",0.0,,2020-01-03,,,
6588,San Marino,SMR,"Jan 4, 2020",0.0,,2020-01-04,,,
6589,San Marino,SMR,"Jan 5, 2020",0.0,,2020-01-05,,,
6590,San Marino,SMR,"Jan 6, 2020",0.0,,2020-01-06,,,
6591,San Marino,SMR,"Jan 7, 2020",0.0,,2020-01-07,,,
6592,San Marino,SMR,"Jan 8, 2020",0.0,,2020-01-08,,,
6593,San Marino,SMR,"Jan 9, 2020",0.0,,2020-01-09,,,
6594,San Marino,SMR,"Jan 10, 2020",0.0,,2020-01-10,,,
6595,San Marino,SMR,"Jan 11, 2020",0.0,,2020-01-11,,,
6596,San Marino,SMR,"Jan 12, 2020",0.0,,2020-01-12,,,
6597,San Marino,SMR,"Jan 13, 2020",0.0,,2020-01-13,,,
6598,San Marino,SMR,"Jan 14, 2020",0.0,,2020-01-14,,,
6599,San Marino,SMR,"Jan 15, 2020",0.0,,2020-01-15,,,
6600,San Marino,SMR,"Jan 16, 2020",0.0,,2020-01-16,,,
6601,San Marino,SMR,"Jan 17, 2020",0.0,,2020-01-17,,,
6602,San Marino,SMR,"Jan 18, 2020",0.0,,2020-01-18,,,
6603,San Marino,SMR,"Jan 19, 2020",0.0,,2020-01-19,,,
6604,San Marino,SMR,"Jan 20, 2020",0.0,,2020-01-20,,,
6605,San Marino,SMR,"Jan 21, 2020",0.0,,2020-01-21,,,
6606,San Marino,SMR,"Jan 22, 2020",0.0,,2020-01-22,,,
6607,San Marino,SMR,"Jan 23, 2020",0.0,,2020-01-23,,,
6608,San Marino,SMR,"Jan 24, 2020",0.0,,2020-01-24,,,
6609,San Marino,SMR,"Jan 25, 2020",0.0,,2020-01-25,,,
6610,San Marino,SMR,"Jan 26, 2020",0.0,,2020-01-26,,,
6611,San Marino,SMR,"Jan 27, 2020",0.0,,2020-01-27,,,
6612,San Marino,SMR,"Jan 28, 2020",0.0,,2020-01-28,,,
6613,San Marino,SMR,"Jan 29, 2020",0.0,,2020-01-29,,,
6614,San Marino,SMR,"Jan 30, 2020",0.0,,2020-01-30,,,
6615,San Marino,SMR,"Jan 31, 2020",0.0,,2020-01-31,,,
6616,San Marino,SMR,"Feb 1, 2020",0.0,,2020-02-01,,,
6617,San Marino,SMR,"Feb 2, 2020",0.0,,2020-02-02,,,
6618,San Marino,SMR,"Feb 3, 2020",0.0,,2020-02-03,,,
6619,San Marino,SMR,"Feb 4, 2020",0.0,,2020-02-04,,,
6620,San Marino,SMR,"Feb 5, 2020",0.0,,2020-02-05,,,
6621,San Marino,SMR,"Feb 6, 2020",0.0,,2020-02-06,,,
6622,San Marino,SMR,"Feb 7, 2020",0.0,,2020-02-07,,,
6623,San Marino,SMR,"Feb 8, 2020",0.0,,2020-02-08,,,
6624,San Marino,SMR,"Feb 9, 2020",0.0,,2020-02-09,,,
6625,San Marino,SMR,"Feb 10, 2020",0.0,,2020-02-10,,,
6626,San Marino,SMR,"Feb 11, 2020",0.0,,2020-02-11,,,
6627,San Marino,SMR,"Feb 12, 2020",0.0,,2020-02-12,,,
6628,San Marino,SMR,"Feb 13, 2020",0.0,,2020-02-13,,,
6629,San Marino,SMR,"Feb 14, 2020",0.0,,2020-02-14,,,
6630,San Marino,SMR,"Feb 15, 2020",0.0,,2020-02-15,,,
6631,San Marino,SMR,"Feb 16, 2020",0.0,,2020-02-16,,,
6632,San Marino,SMR,"Feb 17, 2020",0.0,,2020-02-17,,,
6633,San Marino,SMR,"Feb 18, 2020",0.0,,2020-02-18,,,
6634,San Marino,SMR,"Feb 19, 2020",0.0,,2020-02-19,,,
6635,San Marino,SMR,"Feb 20, 2020",0.0,,2020-02-20,,,
6636,San Marino,SMR,"Feb 21, 2020",0.0,,2020-02-21,,,
6637,San Marino,SMR,"Feb 22, 2020",0.0,,2020-02-22,,,
6638,San Marino,SMR,"Feb 23, 2020",0.0,,2020-02-23,,,
6639,San Marino,SMR,"Feb 24, 2020",0.0,,2020-02-24,,,
6640,San Marino,SMR,"Feb 25, 2020",0.0,,2020-02-25,,,
6641,San Marino,SMR,"Feb 26, 2020",0.0,,2020-02-26,,,
6642,San Marino,SMR,"Feb 27, 2020",0.0,,2020-02-27,,,
6643,San Marino,SMR,"Feb 28, 2020",1.0,,2020-02-28,,,
6644,San Marino,SMR,"Feb 29, 2020",1.0,,2020-02-29,,,
6645,San Marino,SMR,"Mar 1, 2020",1.0,,2020-03-01,,,
6646,San Marino,SMR,"Mar 2, 2020",8.0,,2020-03-02,,,
6647,San Marino,SMR,"Mar 4, 2020",10.0,,2020-03-04,,,
6648,San Marino,SMR,"Mar 5, 2020",15.0,,2020-03-05,,,
6649,San Marino,SMR,"Mar 6, 2020",22.0,,2020-03-06,,,
6650,San Marino,SMR,"Mar 7, 2020",23.0,,2020-03-07,,,
6651,San Marino,SMR,"Mar 8, 2020",26.0,,2020-03-08,,,
6652,San Marino,SMR,"Mar 9, 2020",37.0,,2020-03-09,,,
6653,San Marino,SMR,"Mar 10, 2020",49.0,,2020-03-10,,,
6654,San Marino,SMR,"Mar 11, 2020",62.0,,2020-03-11,,,
6655,San Marino,SMR,"Mar 12, 2020",66.0,,2020-03-12,,,
6656,San Marino,SMR,"Mar 13, 2020",67.0,,2020-03-13,,,
6657,San Marino,SMR,"Mar 14, 2020",73.0,,2020-03-14,,,
6658,San Marino,SMR,"Mar 15, 2020",92.0,,2020-03-15,,,
6659,San Marino,SMR,"Mar 16, 2020",98.0,,2020-03-16,,,
6660,San Marino,SMR,"Mar 17, 2020",102.0,0.0,2020-03-17,,,
6661,San Marino,SMR,"Mar 18, 2020",104.0,1.0,2020-03-18,,,
6662,San Marino,SMR,"Mar 19, 2020",109.0,2.0,2020-03-19,,,
6663,San Marino,SMR,"Mar 20, 2020",126.0,3.0,2020-03-20,,,
6664,San Marino,SMR,"Mar 21, 2020",151.0,4.0,2020-03-21,,,
6665,San Marino,SMR,"Mar 22, 2020",151.0,5.0,2020-03-22,,,
6666,San Marino,SMR,"Mar 23, 2020",151.0,6.0,2020-03-23,,,
6667,San Marino,SMR,"Mar 24, 2020",187.0,7.0,2020-03-24,,,
6668,San Marino,SMR,"Mar 25, 2020",187.0,8.0,2020-03-25,,,
6669,San Marino,SMR,"Mar 26, 2020",208.0,9.0,2020-03-26,,,
6670,San Marino,SMR,"Mar 27, 2020",218.0,10.0,2020-03-27,,,
6671,San Marino,SMR,"Mar 28, 2020",223.0,11.0,2020-03-28,,,
6672,San Marino,SMR,"Mar 29, 2020",224.0,12.0,2020-03-29,,,
6673,San Marino,SMR,"Mar 30, 2020",229.0,13.0,2020-03-30,,,
6674,San Marino,SMR,"Mar 31, 2020",229.0,14.0,2020-03-31,,,
6675,San Marino,SMR,"Apr 1, 2020",230.0,15.0,2020-04-01,,,
6676,San Marino,SMR,"Apr 2, 2020",236.0,16.0,2020-04-02,,,
6677,Saudi Arabia,SAU,"Mar 3, 2020",1.0,,2020-03-03,,,
6678,Saudi Arabia,SAU,"Mar 6, 2020",5.0,,2020-03-06,,,
6679,Saudi Arabia,SAU,"Mar 8, 2020",7.0,,2020-03-08,,,
6680,Saudi Arabia,SAU,"Mar 9, 2020",11.0,,2020-03-09,,,
6681,Saudi Arabia,SAU,"Mar 10, 2020",15.0,,2020-03-10,,,
6682,Saudi Arabia,SAU,"Mar 11, 2020",20.0,,2020-03-11,,,
